city,district,street,rooms,size,level,max_levels,floor_state,price_m2,price,lat,lng
Tashkent,Mirzo Ulug‘bek, Буюк Ипак Йули,3,86.0,3,4,o'rta qavat,1081,93000,41.3104865,69.2922234
Tashkent,Mirzo Ulug‘bek, Олой,5,101.0,6,9,o'rta qavat,851,86000,41.3171406,69.2892434
Tashkent,Mirzo Ulug‘bek, Буюк Ипак Йули,2,60.0,1,5,1-qavat,1183,71000,41.3104865,69.2922234
Tashkent,Yunusobod, Минор,1,40.0,2,4,o'rta qavat,1562,62500,41.3298867,69.2803036
Tashkent,Yashnobod, Султанали Машхади,3,70.0,2,5,o'rta qavat,671,47000,41.286283,69.3235123
Tashkent,Yunusobod, Ислама Каримова,3,125.0,5,9,o'rta qavat,880,110000,41.3082169,69.259765
Tashkent,Yunusobod, Кашгар,2,60.0,9,9,oxirgi qavat,833,49999,41.3197131,69.2773236
Tashkent,Yashnobod, Тузель 3-й квартал,4,94.0,5,9,o'rta qavat,691,65000,41.294821,69.3659745
Tashkent,Yunusobod, Кашгар,4,90.0,2,4,o'rta qavat,866,78000,41.3197131,69.2773236
Tashkent,Yunusobod, Кашгар,3,74.0,4,4,oxirgi qavat,864,64000,41.3197131,69.2773236
Tashkent,Mirzo Ulug‘bek, Феруза-2 Военный городок,3,70.0,4,4,oxirgi qavat,464,32500,41.3604641,69.3673417
Tashkent,Mirzo Ulug‘bek, Буюк Ипак Йули,4,100.0,3,4,o'rta qavat,880,88000,41.3104865,69.2922234
Tashkent,Mirzo Ulug‘bek, ТТЗ-4,1,38.51,3,4,o'rta qavat,545,21000,41.3619703,69.3875774
Tashkent,Mirzo Ulug‘bek, Феруза-1,2,50.0,4,4,oxirgi qavat,530,26500,41.3550649,69.3585936
Tashkent,Yunusobod, Минор,4,86.0,2,4,o'rta qavat,860,74000,41.3298867,69.2803036
Tashkent,Mirzo Ulug‘bek, Феруза-1,2,51.0,4,4,oxirgi qavat,500,25500,41.3550649,69.3585936
Tashkent,Yakkasaroy, Башлык,3,76.0,5,9,o'rta qavat,572,43500,41.2697288,69.2512486
Tashkent,Mirzo Ulug‘bek, Massif Yalangoch,1,34.0,4,4,oxirgi qavat,602,20500,41.3440562,69.3394016
Tashkent,Mirzo Ulug‘bek, Massif Feruza,3,70.0,2,4,o'rta qavat,514,36000,41.3537224,69.3864972
Tashkent,Yangi Hayot, 100,2,28.0,1,4,1-qavat,821,23000,41.2994958,69.2400734
Tashkent,Yakkasaroy, Кушбеги,2,52.0,4,5,o'rta qavat,625,32500,41.2673079,69.2415634
Tashkent,Shayxontohur, Жангох,3,72.0,2,9,o'rta qavat,812,58500,41.3289182,69.2527386
Tashkent,Mirzo Ulug‘bek, Кары-Ниязи,3,110.0,4,7,o'rta qavat,1436,158000,41.3242397,69.2982672
Tashkent,Yashnobod, Лисунова 1 кадышева Франция,2,58.0,5,5,oxirgi qavat,534,31000,41.2853546,69.3491897
Tashkent,Yakkasaroy, Кушбеги,5,113.0,4,5,o'rta qavat,619,70000,41.2673079,69.2415634
Tashkent,Mirobod," Улица Нукусская, Капитал Банк",2,50.0,5,6,o'rta qavat,1200,60000,41.2887143,69.2729002
Tashkent,Yashnobod, Риёзий,2,62.0,7,9,o'rta qavat,540,33500,41.3118164,69.3250022
Tashkent,Sergeli, 1-й проезд Ёркин Хаёт,2,43.0,2,7,o'rta qavat,720,31000,41.210633,69.2281531
Tashkent,Yunusobod, Шахристан,1,34.0,3,4,o'rta qavat,720,24500,41.3528936,69.2878747
Tashkent,Mirzo Ulug‘bek, Паркент,3,80.0,7,8,o'rta qavat,875,70000,41.3133669,69.3235746
Tashkent,Yashnobod, Паркент,3,75.0,4,9,o'rta qavat,706,53000,41.3146381,69.3228615
Tashkent,Mirobod, Фидокор (Чехова) ,3,67.0,2,4,o'rta qavat,895,60000,41.296644,69.275878
Tashkent,Mirzo Ulug‘bek, Мирзо Улугбека,1,35.0,3,5,o'rta qavat,928,32500,41.3292204,69.3473509
Tashkent,Mirzo Ulug‘bek, Паркент,3,88.0,5,9,o'rta qavat,1193,105000,41.3133669,69.3235746
Tashkent,Chilonzor, 11,4,80.0,3,5,o'rta qavat,562,45000,41.2750057,69.1871884
Tashkent,Yunusobod, Юнусабад 14-й квартал,5,105.0,3,5,o'rta qavat,904,95000,41.3709551,69.307123
Tashkent,Yakkasaroy, Кушбеги,3,90.0,5,5,oxirgi qavat,500,45000,41.2673079,69.2415634
Tashkent,Chilonzor, Наккошлык,3,91.0,3,4,o'rta qavat,538,49000,41.259418,69.1804708
Tashkent,Mirzo Ulug‘bek, Хумаюн,4,95.0,7,9,o'rta qavat,526,50000,41.3427418,69.3875774
Tashkent,Mirobod, Массив Госпитальный,3,85.0,5,9,o'rta qavat,870,74000,41.2930698,69.2830443
Tashkent,Uchtepa, Кухна-Чупонота массив Чиланзар 13-й квартал,4,92.0,3,4,o'rta qavat,673,62000,41.2902787,69.1839655
Tashkent,Yakkasaroy, Кушбеги,1,44.0,2,9,o'rta qavat,613,27000,41.2673079,69.2415634
Tashkent,Sergeli, Университет,2,62.0,2,9,o'rta qavat,596,37000,41.2583157,69.2206777
Tashkent,Mirobod, Нукус,2,55.0,3,4,o'rta qavat,927,51000,41.2910722,69.2769129
Tashkent,Mirobod, Шахрисабз,2,62.0,3,9,o'rta qavat,854,53000,41.3029081,69.279218
Tashkent,Chilonzor, Чиланзар-18,3,67.0,4,4,oxirgi qavat,529,35500,41.2729489,69.1916465
Tashkent,Uchtepa, Чиланзар-24,2,64.0,3,5,o'rta qavat,593,38000,41.2814223,69.1760005
Tashkent,Mirobod, 4-й проезд Катта Миробод,1,42.0,5,6,o'rta qavat,1428,60000,41.2879302,69.2696127
Tashkent,Yashnobod, Паркент,4,100.0,3,4,o'rta qavat,1450,145000,41.3146381,69.3228615
Tashkent,Uchtepa, Чиланзар 31-й квартал,2,63.0,9,9,oxirgi qavat,523,33000,41.2978921,69.1804708
Tashkent,Mirzo Ulug‘bek, Шастри,1,40.0,3,3,oxirgi qavat,812,32500,41.3137673,69.2910424
Tashkent,Chilonzor, Чиланзар квартал И,4,100.0,4,9,o'rta qavat,950,95000,41.259418,69.1804708
Tashkent,Mirzo Ulug‘bek, 1-й Паркентский проезд,1,41.0,3,4,o'rta qavat,756,31000,41.2984421,69.3456065
Tashkent,Mirzo Ulug‘bek, Городок Тракторостроителей 1-й квартал,1,39.0,1,4,1-qavat,666,26000,41.3445193,69.3447348
Tashkent,Mirzo Ulug‘bek, Буз-1 (Буз базар) ,1,33.0,3,5,o'rta qavat,772,25500,41.3215876,69.3230626
Tashkent,Mirzo Ulug‘bek, Ялангач,2,45.0,2,4,o'rta qavat,744,33505,41.3606566,69.3548004
Tashkent,Yakkasaroy, Кушбеги,5,116.0,3,9,o'rta qavat,758,88000,41.2673079,69.2415634
Tashkent,Mirzo Ulug‘bek, Ахмад Югнакий,2,60.0,1,5,1-qavat,766,46000,41.34932,69.3860684
Tashkent,Yakkasaroy, Кушбеги,2,42.0,5,9,o'rta qavat,559,23500,41.2673079,69.2415634
Tashkent,Yakkasaroy, Кушбеги,2,43.0,5,9,o'rta qavat,593,25500,41.2673079,69.2415634
Tashkent,Yakkasaroy, Кушбеги,2,54.0,2,9,o'rta qavat,546,29500,41.2673079,69.2415634
Tashkent,Yakkasaroy, Массив.Куш,2,64.0,1,5,1-qavat,656,42000,41.2994958,69.2400734
Tashkent,Yakkasaroy, Малая кольцевая дорога,4,96.0,2,5,o'rta qavat,875,84000,41.2658719,69.243421
Tashkent,Chilonzor, Катта козиробод,1,30.0,1,4,1-qavat,816,24500,41.2773103,69.2152083
Tashkent,Yakkasaroy, Бабура,4,110.0,4,8,o'rta qavat,652,71800,41.2818558,69.2552666
Tashkent,Yakkasaroy, Бабура,2,36.0,2,5,o'rta qavat,1027,37000,41.2818558,69.2552666
Tashkent,Mirobod, Тизикова Дача,3,100.0,3,7,o'rta qavat,1300,130000,41.2784172,69.2711001
Tashkent,Sergeli, Спутник 4,2,50.0,1,4,1-qavat,740,37000,41.207763,69.2288981
Tashkent,Mirzo Ulug‘bek, Карасу 1-й квартал,2,65.0,5,5,oxirgi qavat,569,37000,41.3375577,69.3726789
Tashkent,Chilonzor, Чиланзар 17-й квартал,3,88.0,6,8,o'rta qavat,625,55000,41.271386,69.1961168
Tashkent,Mirzo Ulug‘bek, Карасу 6-й квартал,2,64.0,5,5,oxirgi qavat,531,34000,41.3292204,69.3473509
Tashkent,Mirobod, Фидокор (Чехова) ,4,100.0,7,9,o'rta qavat,1050,105000,41.296644,69.275878
Tashkent,Mirzo Ulug‘bek, Мирзо Улугбека,3,69.0,4,4,oxirgi qavat,681,47000,41.3292204,69.3473509
Tashkent,Mirzo Ulug‘bek, Карасу 6-й квартал,2,59.0,3,5,o'rta qavat,745,44000,41.3292204,69.3473509
Tashkent,Mirzo Ulug‘bek, Ялангач,3,62.0,3,4,o'rta qavat,596,37000,41.3606566,69.3548004
Tashkent,Yakkasaroy, Ракат,2,36.0,2,4,o'rta qavat,819,29500,41.2876117,69.2454228
Tashkent,Yakkasaroy, Шота Руставели,2,51.0,4,4,oxirgi qavat,656,33500,41.2911414,69.2601933
Tashkent,Mirobod, Госпитальный,1,38.0,2,9,o'rta qavat,973,37000,41.295316,69.275364
Tashkent,Yakkasaroy, Бабура,2,59.0,1,2,1-qavat,567,33500,41.2818558,69.2552666
Tashkent,Yakkasaroy, Афросиаб (пр-т Косманавтов) ,2,42.0,2,2,oxirgi qavat,821,34500,41.3051824,69.2638823
Tashkent,Yakkasaroy, Шарафа Рашидова,2,45.0,1,2,1-qavat,888,40000,41.3091112,69.2672197
Tashkent,Mirobod, Нукус,2,52.0,8,8,oxirgi qavat,1673,87000,41.2910722,69.2769129
Tashkent,Yakkasaroy, Кушбеги,2,53.0,1,9,1-qavat,688,36500,41.2673079,69.2415634
Tashkent,Mirobod, Госпитальный,4,120.0,2,8,o'rta qavat,1208,145000,41.295316,69.275364
Tashkent,Yakkasaroy, Абдуллы Каххара,3,106.0,4,6,o'rta qavat,1301,138000,41.2789896,69.2616233
Tashkent,Yakkasaroy, Афросиаб (пр-т Косманавтов) ,2,42.0,1,2,1-qavat,880,37000,41.3051824,69.2638823
Tashkent,Yakkasaroy, Башлык,4,100.0,7,9,o'rta qavat,600,60000,41.2697288,69.2512486
Tashkent,Yakkasaroy, Кушбеги,1,40.0,2,5,o'rta qavat,687,27500,41.2673079,69.2415634
Tashkent,Mirobod, Тараса Шевченко,3,105.0,2,8,o'rta qavat,1638,172000,41.2991561,69.2785087
Tashkent,Yunusobod, Киёт,3,70.0,4,4,oxirgi qavat,921,64500,41.3245206,69.2773236
Tashkent,Mirobod, Таллимаржон,4,98.0,1,4,1-qavat,653,64000,41.2962915,69.2844476
Tashkent,Yakkasaroy, Хазинабог,2,56.0,4,4,oxirgi qavat,660,37000,41.2765672,69.2460335
Tashkent,Mirobod, Таллимаржон,2,50.0,3,5,o'rta qavat,770,38500,41.2962915,69.2844476
Tashkent,Mirzo Ulug‘bek, Буюк Ипак йули (Луначарское) ,3,74.0,8,9,o'rta qavat,675,50000,41.314662,69.293391
Tashkent,Yakkasaroy, Шота Руставели,4,131.0,7,8,o'rta qavat,648,85000,41.2911414,69.2601933
Tashkent,Mirzo Ulug‘bek, Олой,2,60.0,3,9,o'rta qavat,883,53000,41.3171406,69.2892434
Tashkent,Yunusobod, Юнус-абад-4,1,42.0,4,4,oxirgi qavat,595,25000,41.3653679,69.2773236
Tashkent,Uchtepa, Чиланзар-23,1,42.0,4,5,o'rta qavat,607,25500,41.2867929,69.1789807
Tashkent,Mirzo Ulug‘bek, Сайрам,3,74.0,2,9,o'rta qavat,783,58000,41.3317732,69.324458
Tashkent,Uchtepa, Чиланзар-23,2,58.0,2,5,o'rta qavat,582,33800,41.2867929,69.1789807
Tashkent,Mirzo Ulug‘bek, Карасу 6-й квартал,2,50.0,1,4,1-qavat,730,36500,41.3292204,69.3473509
Tashkent,Chilonzor, Чиланзар,3,90.0,5,9,o'rta qavat,438,39500,41.259418,69.1804708
Tashkent,Mirobod, Афросиаб (пр-т Косманавтов) ,2,62.0,9,9,oxirgi qavat,919,57000,41.3051824,69.2638823
Tashkent,Mirzo Ulug‘bek, Буюк Ипак йули (Луначарское) ,2,64.0,1,4,1-qavat,1015,65000,41.314662,69.293391
Tashkent,Yakkasaroy, Ракат,2,54.0,1,2,1-qavat,685,37000,41.2876117,69.2454228
Tashkent,Yashnobod, Городок Авиастроителей 3-й квартал,3,63.0,4,5,o'rta qavat,690,43500,41.2922516,69.3419071
Tashkent,Yakkasaroy, Шота Руставели,2,55.0,4,5,o'rta qavat,672,37000,41.2911414,69.2601933
Tashkent,Yakkasaroy, Шота Руставели,2,60.0,8,9,o'rta qavat,616,37000,41.2911414,69.2601933
Tashkent,Yakkasaroy, Кичик Бешагач,2,48.0,1,4,1-qavat,781,37500,41.2834892,69.2665263
Tashkent,Yunusobod, проспект Амира Темура,2,60.0,2,4,o'rta qavat,1250,75000,41.3454697,69.2865609
Tashkent,Mirzo Ulug‘bek, Буюк Ипак йули (Луначарское) ,2,47.0,3,9,o'rta qavat,989,46500,41.314662,69.293391
Tashkent,Mirzo Ulug‘bek, Буюк Ипак йули (Луначарское) ,2,40.0,2,5,o'rta qavat,1000,40000,41.314662,69.293391
Tashkent,Yunusobod, Олой Бозори,2,55.0,5,5,oxirgi qavat,572,31500,41.3188889,69.2844444
Tashkent,Mirzo Ulug‘bek, Городок Тракторостроителей 2-й квартал,2,50.0,2,4,o'rta qavat,640,32000,41.3292204,69.3473509
Tashkent,Mirzo Ulug‘bek, Феруза-2,2,55.0,4,4,oxirgi qavat,581,32000,41.3550649,69.3585936
Tashkent,Mirzo Ulug‘bek, Феруза-1,2,60.0,2,4,o'rta qavat,700,42000,41.3550649,69.3585936
Tashkent,Yunusobod, Киёт,3,81.0,4,4,oxirgi qavat,759,61500,41.3245206,69.2773236
Tashkent,Mirzo Ulug‘bek, Дархан,2,65.0,3,9,o'rta qavat,923,60000,41.3200874,69.3013967
Tashkent,Yakkasaroy, Конституция,2,52.0,9,12,o'rta qavat,740,38500,41.2638329,69.2254764
Tashkent,Olmazor, Каракамыш квартал 2/5,3,113.0,3,4,o'rta qavat,707,80000,41.2807837,69.223683
Tashkent,Mirzo Ulug‘bek, Феруза-1,2,60.0,1,4,1-qavat,650,39000,41.3550649,69.3585936
Tashkent,Chilonzor, Чиланзар квартал Ц,2,51.0,1,4,1-qavat,715,36500,41.2798237,69.2058023
Tashkent,Uchtepa, Чиланзар 12-й квартал,2,50.0,1,4,1-qavat,730,36500,41.281265,69.1879213
Tashkent,Mirzo Ulug‘bek, 3-й проезд Шуртепа,2,55.0,5,5,oxirgi qavat,600,33000,41.3483691,69.3635622
Tashkent,Mirobod, Таллимаржон,3,113.0,5,5,oxirgi qavat,575,65000,41.2962915,69.2844476
Tashkent,Chilonzor, Чиланзар 1-й квартал,2,50.0,5,5,oxirgi qavat,840,42000,41.2847707,69.2288981
Tashkent,Chilonzor, Чиланзар квартал Ц,2,51.0,1,4,1-qavat,774,39500,41.2798237,69.2058023
Tashkent,Chilonzor, Аль-Хорезми-2,5,100.0,2,4,o'rta qavat,680,68000,41.260048,69.162198
Tashkent,Uchtepa, Чиланзар 25-й квартал,2,54.0,3,5,o'rta qavat,648,35000,41.2797359,69.1670599
Tashkent,Mirzo Ulug‘bek, Дархан,3,75.0,3,4,o'rta qavat,893,67000,41.3200874,69.3013967
Tashkent,Yakkasaroy, Глинки,2,48.0,1,4,1-qavat,812,39000,41.2854202,69.2631768
Tashkent,Yunusobod, Самара,3,125.0,3,9,o'rta qavat,656,82000,41.3682259,69.3041867
Tashkent,Yakkasaroy, Бабура,2,53.0,9,12,o'rta qavat,735,39000,41.2818558,69.2552666
Tashkent,Yunusobod, пр-т Шарафа Рашидова,2,60.0,2,9,o'rta qavat,916,55000,41.3137227,69.2695316
Tashkent,Yakkasaroy, Бабура,2,53.0,5,8,o'rta qavat,811,43000,41.2818558,69.2552666
Tashkent,Yakkasaroy, Афросиаб (пр-т Косманавтов) ,2,42.0,2,2,oxirgi qavat,928,39000,41.3051824,69.2638823
Tashkent,Yakkasaroy, Урикзор,2,40.0,1,4,1-qavat,1000,40000,41.2865169,69.240584
Tashkent,Yakkasaroy, Бабура,2,55.0,3,9,o'rta qavat,727,40000,41.2818558,69.2552666
Tashkent,Mirobod, Шевченко,2,50.0,4,4,oxirgi qavat,940,47000,41.2991561,69.2785087
Tashkent,Yakkasaroy, Афросиаб (пр-т Косманавтов) ,2,50.0,2,2,oxirgi qavat,820,41000,41.3051824,69.2638823
Tashkent,Chilonzor, Хамза метро,1,30.0,2,4,o'rta qavat,856,25700,41.2914153,69.223963
Tashkent,Mirzo Ulug‘bek, Буюк Ипак йули (Луначарское) ,1,26.0,3,4,o'rta qavat,865,22500,41.314662,69.293391
Tashkent,Sergeli, Sergili 5a,2,52.0,2,5,o'rta qavat,701,36500,41.210633,69.2281531
Tashkent,Mirzo Ulug‘bek, Буюк Ипак Йули,3,80.0,1,4,1-qavat,1375,110000,41.3104865,69.2922234
Tashkent,Mirzo Ulug‘bek, Газалкентская,1,40.0,5,5,oxirgi qavat,662,26500,41.3196379,69.3200203
Tashkent,Mirzo Ulug‘bek, Феруза-1,1,40.0,4,4,oxirgi qavat,625,25000,41.3550649,69.3585936
Tashkent,Shayxontohur," Коратош,103",4,100.0,5,9,o'rta qavat,760,76000,41.3275402,69.2102725
Tashkent,Mirzo Ulug‘bek, Дурмон йули,2,50.0,3,4,o'rta qavat,840,42000,41.3357758,69.34359
Tashkent,Yakkasaroy, Братислава (Глинка) ,2,52.0,4,4,oxirgi qavat,788,41000,41.2891883,69.2576355
Tashkent,Mirobod, Азимова ГУВД,2,65.0,2,4,o'rta qavat,1015,66000,41.3011646,69.285686
Tashkent,Yakkasaroy, Бабура,2,48.0,2,3,o'rta qavat,875,42000,41.2818558,69.2552666
Tashkent,Mirobod, Эльбек,1,45.0,1,4,1-qavat,933,42000,41.3000778,69.2943209
Tashkent,Shayxontohur, Коратош,2,74.0,8,9,o'rta qavat,878,65000,41.3275402,69.2102725
Tashkent,Chilonzor, Мукими,2,55.0,2,2,oxirgi qavat,800,44000,41.2885649,69.2290098
Tashkent,Mirzo Ulug‘bek, Феруза-1,1,40.0,1,4,1-qavat,600,24000,41.3550649,69.3585936
Tashkent,Mirzo Ulug‘bek, Городок Тракторостроителей 2-й квартал,1,36.0,2,4,o'rta qavat,694,25000,41.3292204,69.3473509
Tashkent,Mirzo Ulug‘bek, Городок Тракторостроителей 1-й квартал,1,31.0,2,3,o'rta qavat,645,20000,41.3445193,69.3447348
Tashkent,Yunusobod, Кашгар,3,72.0,3,4,o'rta qavat,1041,75000,41.3197131,69.2773236
Tashkent,Yunusobod, ц-5 Киёт (Ц-5) ,3,75.0,1,4,1-qavat,1426,107000,41.3245206,69.2773236
Tashkent,Yunusobod, Ц5,1,43.0,7,9,o'rta qavat,883,38000,41.3245206,69.2773236
Tashkent,Yashnobod, Садыка Азимова,1,52.0,4,5,o'rta qavat,1096,57000,41.3052221,69.2898134
Tashkent,Yakkasaroy, Бабура,2,50.0,7,8,o'rta qavat,900,45000,41.2818558,69.2552666
Tashkent,Yakkasaroy, Шота Руставели,2,53.0,4,5,o'rta qavat,867,46000,41.2911414,69.2601933
Tashkent,Mirobod," Эльбек, Виноград",3,85.0,2,5,o'rta qavat,917,78000,41.3000778,69.2943209
Tashkent,Yakkasaroy, Урикзор,2,55.0,2,4,o'rta qavat,2654,146000,41.2865169,69.240584
Tashkent,Mirobod, жилой комплекс Эльбек,3,80.0,3,5,o'rta qavat,900,72000,41.3466485,69.3328133
Tashkent,Mirobod, парк Фурката,3,75.0,4,5,o'rta qavat,733,55000,41.2730207,69.2992286
Tashkent,Yunusobod, Ц5,1,43.0,1,4,1-qavat,1104,47500,41.3245206,69.2773236
Tashkent,Yunusobod, ц-5 Киёт (Ц-5) ,3,75.0,1,4,1-qavat,1266,95000,41.3245206,69.2773236
Tashkent,Mirzo Ulug‘bek, Японское посольство,3,110.0,5,5,oxirgi qavat,954,105000,41.3057745,69.2915505
Tashkent,Yashnobod, Паркентский корзинка,3,86.0,4,9,o'rta qavat,1034,89000,41.3112105,69.3285142
Tashkent,Yakkasaroy, Бабура,2,69.0,4,9,o'rta qavat,681,47000,41.2818558,69.2552666
Tashkent,Olmazor, Урда,3,70.0,6,7,o'rta qavat,814,57000,41.3221852,69.2616787
Tashkent,Mirzo Ulug‘bek, Карасу 6-й квартал,2,60.0,3,5,o'rta qavat,750,45000,41.3292204,69.3473509
Tashkent,Yashnobod, Садыка Азимова,3,80.0,1,5,1-qavat,975,78000,41.3052221,69.2898134
Tashkent,Mirobod, ГУВД,4,100.0,4,4,oxirgi qavat,680,68000,41.3011646,69.285686
Tashkent,Yakkasaroy, Бабура,2,68.0,9,9,oxirgi qavat,691,47000,41.2818558,69.2552666
Tashkent,Yakkasaroy, Башлык,2,66.0,2,9,o'rta qavat,712,47000,41.2697288,69.2512486
Tashkent,Mirobod, TURANDOT,5,110.0,8,9,o'rta qavat,754,83000,41.2962915,69.2844476
Tashkent,Yashnobod, Садыка Азимова,3,75.0,6,9,o'rta qavat,1093,82000,41.3052221,69.2898134
Tashkent,Yakkasaroy, Шота Руставели,2,50.0,2,3,o'rta qavat,940,47000,41.2911414,69.2601933
Tashkent,Yakkasaroy, Бабура,2,56.0,4,4,oxirgi qavat,839,47000,41.2818558,69.2552666
Tashkent,Yakkasaroy, Бабура,2,60.0,5,9,o'rta qavat,800,48000,41.2818558,69.2552666
Tashkent,Yakkasaroy, Афросиаб (пр-т Косманавтов) ,2,51.0,4,4,oxirgi qavat,970,49500,41.3051824,69.2638823
Tashkent,Yakkasaroy, 1 нотариальная,2,65.0,2,8,o'rta qavat,1153,75000,41.2823082,69.2567896
Tashkent,Yakkasaroy, Шота Руставели,2,51.0,5,5,oxirgi qavat,1000,51000,41.2911414,69.2601933
Tashkent,Mirzo Ulug‘bek, ц-2 Олой (Ц-2) ,3,75.0,1,4,1-qavat,1200,90000,41.3171406,69.2892434
Tashkent,Mirobod, Айбек,3,80.0,4,4,oxirgi qavat,1100,88000,41.2983828,69.2730715
Tashkent,Mirobod, 1-й Нукусский проезд,2,65.0,9,9,oxirgi qavat,846,55000,41.2890324,69.2729933
Tashkent,Yashnobod, Японское посольство,2,65.0,5,5,oxirgi qavat,1046,68000,41.3057745,69.2915505
Tashkent,Yunusobod, ц-5 Киёт (Ц-5) ,3,75.0,4,4,oxirgi qavat,733,55000,41.3245206,69.2773236
Tashkent,Yunusobod, ц-5 Киёт (Ц-5) ,1,42.0,1,4,1-qavat,1190,50000,41.3245206,69.2773236
Tashkent,Mirobod, Моштабиб,1,42.0,1,9,1-qavat,1095,46000,41.2991133,69.2877728
Tashkent,Mirobod, Госпитальный,2,68.0,5,5,oxirgi qavat,647,44000,41.295316,69.275364
Tashkent,Mirobod, Транспортный институт,4,120.0,1,2,1-qavat,1083,130000,41.2772419,69.2820477
Tashkent,Yashnobod, С.Азимова,2,65.0,1,5,1-qavat,1092,71000,41.3052221,69.2898134
Tashkent,Yashnobod, Японское посольство,4,95.0,4,5,o'rta qavat,957,91000,41.3057745,69.2915505
Tashkent,Yashnobod, С.Азимова,4,100.0,1,5,1-qavat,980,98000,41.3052221,69.2898134
Tashkent,Yakkasaroy, Бобур боги,1,30.0,4,5,o'rta qavat,1116,33500,41.28889,69.2571715
Tashkent,Yakkasaroy, Шота Руставели,2,50.0,2,5,o'rta qavat,1040,52000,41.2911414,69.2601933
Tashkent,Mirobod, 1-й проезд Сайхун,4,120.0,7,8,o'rta qavat,791,95000,41.2758912,69.2937133
Tashkent,Yashnobod, Садыка Азимова (Жуковского) ,2,65.0,5,5,oxirgi qavat,1046,68000,41.3052221,69.2898134
Tashkent,Yakkasaroy, Бабура,3,70.0,2,7,o'rta qavat,1071,75000,41.2818558,69.2552666
Tashkent,Yashnobod, Ташсельмаш,2,52.0,1,4,1-qavat,769,40000,41.3080076,69.3078679
Tashkent,Yashnobod, Садыка Азимова (Жуковского) ,3,80.0,4,5,o'rta qavat,1125,90000,41.3052221,69.2898134
Tashkent,Mirzo Ulug‘bek, Паркентский,3,75.0,6,7,o'rta qavat,920,69000,41.3146381,69.3228615
Tashkent,Yunusobod, Алайский,3,131.0,4,8,o'rta qavat,954,125000,41.3188889,69.2844444
Tashkent,Mirzo Ulug‘bek, ц-2 Олой (Ц-2) ,2,62.0,2,4,o'rta qavat,1177,73000,41.3171406,69.2892434
Tashkent,Yakkasaroy, Кушбеги,2,61.0,1,5,1-qavat,885,54000,41.2673079,69.2415634
